OP,A1,A2,A3,A4,A5
-,1594,0,0,0,0
+,5892,5367,6855,1317,5353
-,8444,0,0,0,0
-,6768,0,0,0,0
-,970,0,0,0,0
-,1585,0,0,0,0
-,3356,0,0,0,0
-,4457,0,0,0,0
-,2268,0,0,0,0
+,7971,830,5462,8716,9807
+,9447,5289,5011,8686,5113
-,649,0,0,0,0
-,3044,0,0,0,0
+,6840,9455,643,83,51
-,8283,0,0,0,0
+,271,1510,7774,1391,1461
-,3266,0,0,0,0
-,4096,0,0,0,0
-,9854,0,0,0,0
+,9618,3879,7590,1398,7268
-,3549,0,0,0,0
+,3631,3542,9475,4411,7616
-,2014,0,0,0,0
-,8665,0,0,0,0
+,5188,3226,2109,1709,6437
-,1596,0,0,0,0
+,6008,897,5980,8879,6296
+,4215,8714,8200,4865,3124
+,6935,1162,8635,7951,5175
+,6327,7300,7561,2125,7361
+,8253,9758,4215,1272,2898
+,8106,1784,2909,3976,1339
+,8551,7244,9797,180,9234
-,3590,0,0,0,0
-,6208,0,0,0,0
+,7919,6967,9923,9731,4883
+,4607,8494,3175,8219,9464
+,8209,3023,6718,3140,8035
+,2449,7868,6944,1400,9349
-,8041,0,0,0,0
+,1014,36,6406,7120,4467
+,7046,527,1063,3326,9176
-,8101,0,0,0,0
+,1534,7529,5311,7716,6219
+,8763,8660,2878,7996,380
-,2632,0,0,0,0
-,1133,0,0,0,0
+,4828,9104,4943,1673,8080
-,2684,0,0,0,0
+,4642,4559,5991,6984,8786
-,8656,0,0,0,0
-,4978,0,0,0,0
+,906,8983,5718,6361,1528
+,8697,9943,1687,4788,4023
+,8688,4545,6797,9093,7793
+,6243,4458,13,2930,2471
+,9223,9616,4686,8445,543
+,255,2838,3627,8155,8123
+,1869,8379,762,6700,3110
-,896,0,0,0,0
+,2653,6700,5823,3486,2900
-,9244,0,0,0,0
+,5665,8575,5863,4791,9001
+,4740,9208,2335,344,6043
-,3525,0,0,0,0
-,2552,0,0,0,0
-,4689,0,0,0,0
+,7723,8974,7746,9872,3907
-,5310,0,0,0,0
+,2344,5069,1751,4478,7725
+,5809,3338,1177,7164,5522
-,8307,0,0,0,0
+,7021,5426,9503,8046,5604
+,3868,9876,667,4195,6333
-,1690,0,0,0,0
-,6281,0,0,0,0
-,1665,0,0,0,0
-,4225,0,0,0,0
+,1872,7480,6510,4286,377
+,4723,5772,1361,6146,1403
+,5720,7355,2559,5895,7199
-,4201,0,0,0,0
+,6953,1985,3991,7396,1056
-,2976,0,0,0,0
+,7268,5308,9700,7185,7315
-,8639,0,0,0,0
+,2682,3835,4250,7578,1059
+,5596,5456,836,2080,9638
+,1237,3972,3744,5773,3153
+,9448,3376,9243,5822,9035
-,984,0,0,0,0
-,2668,0,0,0,0
-,1404,0,0,0,0
+,6524,2677,2651,6684,2211
+,7849,3372,8997,1901,5880
+,4279,7004,2999,4564,4978
-,6212,0,0,0,0
-,1534,0,0,0,0
-,3913,0,0,0,0
-,5332,0,0,0,0
+,1097,6632,8128,2429,1909
+,4206,2844,7229,8797,9139
+,1876,3424,8969,7064,7796
+,467,7473,9676,8231,2088
-,4364,0,0,0,0
+,2072,6580,4978,2897,747
-,8542,0,0,0,0
-,5301,0,0,0,0
+,4423,436,2535,6357,6313
+,7788,588,9140,4914,1831
-,3431,0,0,0,0
+,7615,9359,6050,296,9147
+,9298,3283,7666,7939,6918
+,7799,1289,865,1541,5601
-,9099,0,0,0,0
-,9409,0,0,0,0
-,9668,0,0,0,0
-,4821,0,0,0,0
+,882,2281,9732,1270,8192
+,7403,6305,4127,7849,6847
-,3165,0,0,0,0
+,5058,951,8489,3450,2541
-,8183,0,0,0,0
+,4249,1844,7828,4419,5539
+,4982,1596,273,1445,1878
+,6147,1313,536,1940,2218
+,7432,2621,6829,7867,7679
+,3005,1012,4642,2021,9783
-,6560,0,0,0,0
+,5272,9530,5201,1468,3098
+,1764,6912,9283,523,8890
-,3103,0,0,0,0
-,6104,0,0,0,0
+,9601,8002,6788,7985,2710
-,988,0,0,0,0
-,372,0,0,0,0
+,2770,630,5638,1792,9891
-,571,0,0,0,0
-,8937,0,0,0,0
-,9947,0,0,0,0
+,6164,1054,6714,3924,1028
-,5650,0,0,0,0
+,685,8451,3059,8032,8206
+,7855,7500,5194,977,8832
+,6169,9183,5884,8616,102
-,7743,0,0,0,0
-,1232,0,0,0,0
-,24,0,0,0,0
-,8628,0,0,0,0
+,858,2334,1742,1865,7672
-,5352,0,0,0,0
+,9761,8269,544,812,6445
-,145,0,0,0,0
-,6662,0,0,0,0
+,7316,1208,7369,394,8525
-,5289,0,0,0,0
+,1616,900,5341,6706,3684
+,4884,852,9463,4644,567
-,4004,0,0,0,0
+,9949,4643,7399,8191,3677
-,1472,0,0,0,0
+,6553,4112,7683,8904,9759
-,9923,0,0,0,0
+,5858,3672,1188,3160,2904
+,7750,8394,198,6937,4690
-,2831,0,0,0,0
-,6146,0,0,0,0
+,8658,9176,9672,4343,9184
-,2580,0,0,0,0
+,6989,3115,1362,7863,4495
+,599,2972,176,1550,2174
-,7152,0,0,0,0
+,1164,8261,9254,6244,4754
-,9936,0,0,0,0
+,1252,8516,6355,8045,3193
-,6789,0,0,0,0
-,7957,0,0,0,0
-,9832,0,0,0,0
+,8829,6304,596,983,3688
+,1038,6694,7850,6318,9875
-,8449,0,0,0,0
-,7633,0,0,0,0
-,7343,0,0,0,0
-,3328,0,0,0,0
-,3385,0,0,0,0
+,3309,7431,2616,6494,7883
-,6276,0,0,0,0
+,9128,2005,3441,9929,3259
+,554,949,2768,9043,2961
+,710,7312,6506,3301,8692
+,1996,202,7356,7539,3870
+,6881,2583,8983,1148,8793
+,139,458,6850,5014,8912
-,4475,0,0,0,0
+,5849,4753,6574,3649,1277
+,3878,312,2914,455,9344
+,5215,404,4857,2601,8260
-,5296,0,0,0,0
-,1864,0,0,0,0
-,8208,0,0,0,0
-,46,0,0,0,0
+,6146,1305,4038,7305,3850
+,4869,3047,1236,1991,9078
-,4813,0,0,0,0
-,9097,0,0,0,0
+,5233,9996,7525,8602,2303
+,6959,5687,6533,9389,9444
-,4293,0,0,0,0
-,1422,0,0,0,0
-,3481,0,0,0,0
-,54,0,0,0,0
-,6679,0,0,0,0
+,4351,1210,9239,6571,5287
+,4144,6875,8038,4843,7925
-,3195,0,0,0,0
+,3594,7954,7841,4122,8725
+,634,4370,4961,1374,7830
-,6067,0,0,0,0
-,9928,0,0,0,0
-,4059,0,0,0,0
+,4615,9893,6365,7238,4216
-,780,0,0,0,0
-,5345,0,0,0,0
+,4408,1757,2974,8803,412
-,5664,0,0,0,0
-,9702,0,0,0,0
+,3530,775,5151,2505,6056
+,3778,9274,5264,9103,1183
-,2748,0,0,0,0
-,5312,0,0,0,0
-,2650,0,0,0,0
-,3559,0,0,0,0
-,6574,0,0,0,0
+,6237,163,7379,884,6692
-,2140,0,0,0,0
-,6971,0,0,0,0
+,3256,3237,6778,3101,3947
+,8050,3897,2311,9088,704
+,4446,7389,5497,4766,4544
-,9653,0,0,0,0
-,568,0,0,0,0
+,8971,8053,1823,8991,7267
-,6708,0,0,0,0
-,2734,0,0,0,0
-,2053,0,0,0,0
-,6571,0,0,0,0
+,362,3806,4381,2752,3754
+,3822,9185,7342,8823,581
+,1916,5394,9040,5056,7387
+,387,1979,9419,953,9027
-,5144,0,0,0,0
+,2959,1431,4306,2324,4560
+,3148,3225,3555,2969,5202
-,4174,0,0,0,0
+,3621,7501,1074,9770,2195
+,7234,3993,1012,215,6971
-,8547,0,0,0,0
+,6919,1415,4373,9018,8746
+,8022,1084,3556,9409,8682
+,7962,835,9922,6470,695
+,3739,1066,7091,3168,4669
+,1187,5704,9555,6684,8766
+,9480,8668,3151,7199,2708
+,8503,789,3030,6586,2911
+,5545,9559,5103,5388,9399
+,1816,4986,2107,7584,8562
-,7914,0,0,0,0
-,6,0,0,0,0
-,618,0,0,0,0
-,8564,0,0,0,0
-,2511,0,0,0,0
+,1681,228,2474,99,994
-,267,0,0,0,0
+,448,8791,919,7388,4644
-,11,0,0,0,0
-,7638,0,0,0,0
-,7382,0,0,0,0
-,5497,0,0,0,0
-,1725,0,0,0,0
+,4186,419,6892,3235,5666
-,9960,0,0,0,0
-,1855,0,0,0,0
+,9552,6240,4405,8152,3754
-,4735,0,0,0,0
+,2265,7050,1239,5348,1393
+,5015,5082,8032,7568,6045
+,7739,1048,1956,7954,4181
+,1548,8893,5740,4940,1540
+,719,8905,1988,6573,3410
-,5228,0,0,0,0
-,8325,0,0,0,0
+,8136,7494,7168,1984,5716
-,7816,0,0,0,0
+,9243,953,8918,1993,7723
-,2043,0,0,0,0
+,4005,7527,534,8981,1553
+,5846,2641,8535,8713,4139
+,7768,6462,5710,4526,3113
-,3081,0,0,0,0
+,9295,9553,9236,8019,7481
+,7623,5558,1963,7777,229
+,6784,6753,4044,7135,8579
-,1968,0,0,0,0
+,7325,5926,7184,4933,2079
-,4531,0,0,0,0
+,974,6306,8493,6404,9092
+,1516,2511,9040,7969,643
+,3633,2816,5054,2787,6647
+,9251,5261,4228,6753,4519
-,7734,0,0,0,0
-,4860,0,0,0,0
-,1789,0,0,0,0
+,8285,70,2185,7918,6264
-,3290,0,0,0,0
+,2757,7814,8125,6206,7531
-,7127,0,0,0,0
+,7715,9445,2853,3946,6841
-,331,0,0,0,0
+,6862,3090,9261,6623,4155
+,97,8943,5507,750,5439
-,6673,0,0,0,0
+,3063,8192,6597,505,4385
-,5845,0,0,0,0
+,4376,4660,8470,6032,2081
-,6284,0,0,0,0
+,5690,7975,8772,8803,9244
-,5893,0,0,0,0
+,6391,7128,6255,4968,8828
+,6433,3150,9439,836,3151
-,4054,0,0,0,0
-,4702,0,0,0,0
-,803,0,0,0,0
-,1720,0,0,0,0
+,4424,7272,9648,6208,7440
-,7753,0,0,0,0
-,4112,0,0,0,0
-,5554,0,0,0,0
-,5735,0,0,0,0
-,5492,0,0,0,0
+,4558,7374,3323,177,7912
-,8339,0,0,0,0
+,6100,6025,6404,2033,4569
+,2974,1384,4109,850,1941
-,6402,0,0,0,0
+,8913,229,3250,5352,100
+,7927,6086,5301,5268,3554
+,7917,8153,9929,9152,3757
-,4000,0,0,0,0
+,2632,172,7203,9903,9278
-,313,0,0,0,0
+,6052,6668,6245,8848,8007
+,9175,6953,6804,2389,9720
-,4069,0,0,0,0
-,7152,0,0,0,0
+,3306,838,2528,1081,1882
-,3828,0,0,0,0
+,5836,461,3734,1459,8598
+,8719,1901,9360,345,4469
+,1737,812,7803,5670,7462
+,4923,7707,3617,7766,1910
+,8364,5244,1426,9744,4671
-,950,0,0,0,0
-,3536,0,0,0,0
+,6700,6521,8710,3368,3486
+,9871,8752,7387,3893,9564
+,7377,8705,3543,6057,458
-,307,0,0,0,0
-,306,0,0,0,0
-,7379,0,0,0,0
-,1498,0,0,0,0
+,4017,3529,7814,2785,3776
+,5565,1203,4271,1463,2724
-,8066,0,0,0,0
-,2973,0,0,0,0
+,6045,1934,5052,7097,2741
+,7777,423,6736,9341,2586
-,5807,0,0,0,0
-,1026,0,0,0,0
-,5619,0,0,0,0
+,7258,7613,7005,5492,1622
-,4729,0,0,0,0
+,5994,2196,5053,1000,8184
-,3810,0,0,0,0
-,835,0,0,0,0
-,3005,0,0,0,0
+,6963,7589,2536,4284,9629
-,4823,0,0,0,0
-,6168,0,0,0,0
+,7833,369,5013,458,5947
-,588,0,0,0,0
+,7635,8701,2691,602,4133
+,9667,8559,3204,7276,7885
+,2998,868,51,7300,2515
+,3426,2681,4617,1355,3521
-,9566,0,0,0,0
+,4606,6002,5909,9188,3670
+,3709,509,5056,4179,5365
+,6461,3952,3311,3233,2825
+,6839,6695,4291,9394,5903
+,2415,2421,3690,6351,893
+,3339,3367,6648,5581,7780
-,5326,0,0,0,0
-,9004,0,0,0,0
-,208,0,0,0,0
+,7560,4740,5870,5040,9036
-,8966,0,0,0,0
+,1363,9996,2874,5014,6135
+,7311,2894,5161,2705,2496
-,7219,0,0,0,0
+,3888,3577,6983,2410,6694
-,6789,0,0,0,0
-,8980,0,0,0,0
+,4467,5116,4932,9102,7946
+,9991,8329,5377,2300,6313
+,5187,2674,3962,2505,7488
+,2751,6404,1809,3700,9758
-,7639,0,0,0,0
-,3388,0,0,0,0
-,2983,0,0,0,0
+,5355,7380,7727,5626,8046
-,6439,0,0,0,0
-,3086,0,0,0,0
+,1293,9879,8739,7196,7842
-,2272,0,0,0,0
+,2628,4734,284,8938,2062
-,2733,0,0,0,0
-,5313,0,0,0,0
-,6659,0,0,0,0
+,2679,226,65,5714,8043
+,8092,6105,1417,3701,5483
-,6952,0,0,0,0
+,8134,7368,9296,6668,9526
+,6407,8162,2668,6531,361
+,7387,9453,5018,5605,3449
-,597,0,0,0,0
-,1733,0,0,0,0
+,8431,4939,1194,2424,4053
+,4295,7389,1353,9682,4578
-,2324,0,0,0,0
-,6612,0,0,0,0
-,5315,0,0,0,0
-,3260,0,0,0,0
-,8277,0,0,0,0
+,9436,4834,9121,7757,2220
-,3087,0,0,0,0
+,1523,3140,1088,5138,9834
+,4633,9410,2514,9684,2215
+,3824,6877,9047,7001,3552
-,9249,0,0,0,0
-,7922,0,0,0,0
-,1215,0,0,0,0
-,7824,0,0,0,0
-,3548,0,0,0,0
-,2067,0,0,0,0
+,4269,4261,5653,4111,3201
+,5613,4830,5821,6081,7955
-,1176,0,0,0,0
+,9903,5691,3382,7320,8450
+,481,9778,3911,5595,4224
+,4108,3202,3580,4160,1050
+,7210,9879,3156,3909,7278
+,8975,8313,2075,5576,297
-,5193,0,0,0,0
-,10,0,0,0,0
-,8261,0,0,0,0
-,6674,0,0,0,0
-,6017,0,0,0,0
-,4810,0,0,0,0
-,7243,0,0,0,0
-,6906,0,0,0,0
-,4138,0,0,0,0
-,7297,0,0,0,0
-,9650,0,0,0,0
+,6383,4351,9565,9671,4131
+,1625,2876,7125,5797,3569
-,6930,0,0,0,0
-,5386,0,0,0,0
+,8543,6550,4471,7412,5406
+,6668,9676,3170,5475,1491
+,3967,8739,7223,3261,3329
-,7523,0,0,0,0
+,9085,880,2416,8763,9720
-,1629,0,0,0,0
-,252,0,0,0,0
-,3859,0,0,0,0
+,5270,2315,669,7973,7930
-,7920,0,0,0,0
-,848,0,0,0,0
-,4880,0,0,0,0
+,9734,6306,507,2871,3995
+,5361,83,4419,4789,2959
-,8455,0,0,0,0
-,9548,0,0,0,0
+,294,8304,5022,2617,2838
+,4515,215,4049,8474,7967
+,7199,539,7872,386,3670
-,9456,0,0,0,0
-,3488,0,0,0,0
+,2131,7909,5199,4149,9824
-,9836,0,0,0,0
-,2629,0,0,0,0
+,3740,2659,767,6200,6747
-,493,0,0,0,0
-,6792,0,0,0,0
+,7987,8851,7521,6386,7976
+,607,4487,6545,7,1248
+,8696,1678,9708,5015,706
+,8143,45,7756,6335,2136
+,9684,5974,9856,1321,851
+,4353,6280,3165,9035,4720
+,3529,8307,2722,7634,5889
-,5707,0,0,0,0
+,2554,1647,1272,3746,9676
+,1782,8828,9768,605,6371
+,1994,4008,446,6215,3396
+,1399,4053,8820,8077,2725
-,3949,0,0,0,0
-,8304,0,0,0,0
-,8926,0,0,0,0
+,2687,422,4814,5534,5747
-,740,0,0,0,0
-,5481,0,0,0,0
-,7233,0,0,0,0
+,9909,1912,9787,144,8310
+,283,7841,98,4720,6545
+,2088,3125,7847,2504,8043
-,8338,0,0,0,0
-,3855,0,0,0,0
+,4622,9763,9219,8120,4492
+,3419,9537,1967,3753,8095
-,7971,0,0,0,0
-,4707,0,0,0,0
+,9825,4964,2138,8951,9900
+,705,8515,3163,7587,3202
+,4113,3257,1019,9835,3715
-,5458,0,0,0,0
-,5609,0,0,0,0
-,8518,0,0,0,0
+,7127,3456,3795,6296,5369
-,1228,0,0,0,0
+,7952,3003,6519,3809,2556
-,4660,0,0,0,0
+,1502,3118,4345,3881,1677
+,7822,6765,6314,9435,303
-,1478,0,0,0,0
-,9199,0,0,0,0
+,4681,2814,215,7479,1176
+,6342,1955,5804,8158,7478
-,5433,0,0,0,0
-,371,0,0,0,0
-,9367,0,0,0,0
-,4793,0,0,0,0
+,1561,6468,4128,4519,6041
-,8247,0,0,0,0
-,7086,0,0,0,0
+,8363,8010,751,3617,7788
-,1663,0,0,0,0
-,3859,0,0,0,0
+,4936,4169,8171,8758,8849
+,3384,9807,2606,3424,8027
-,857,0,0,0,0
-,573,0,0,0,0
+,1829,1605,5325,8574,2411
-,7766,0,0,0,0
+,883,891,4965,5991,6690
-,3216,0,0,0,0
+,2241,8259,2939,5494,4046
-,4174,0,0,0,0
+,123,2545,6066,5248,7329
+,5769,1499,9455,6305,3526
+,9066,4577,5637,1873,6267
+,5074,5921,8892,474,2441
-,5122,0,0,0,0
+,9560,4550,5725,5584,8736
+,9896,9667,6241,3945,6840
-,5584,0,0,0,0
+,3200,6738,162,5529,1758
+,9191,4495,3687,3226,898
+,8937,561,1836,3102,7535
+,3918,7247,6934,4124,8221
+,31,668,4576,3432,5670
-,1699,0,0,0,0
+,6039,9257,8965,7677,5304
-,7332,0,0,0,0
+,9836,7195,933,8254,3308
+,7116,2008,3987,4645,1212
-,3485,0,0,0,0
-,6457,0,0,0,0
-,4527,0,0,0,0
+,4484,9081,8473,4381,9878
+,3113,5268,5893,9344,5134
+,8468,6921,7931,5655,5462
+,366,7416,6025,4265,3420
-,5805,0,0,0,0
+,5724,4964,5964,8944,7887
-,3454,0,0,0,0
+,2952,8179,9438,5950,7252
-,4136,0,0,0,0
+,6570,481,8609,6414,8581
+,728,6963,1938,1541,5135
+,9931,5937,1364,9632,4897
-,5135,0,0,0,0
+,120,375,3026,7373,1552
-,3114,0,0,0,0
-,9443,0,0,0,0
+,9271,9189,4416,9551,927
-,1702,0,0,0,0
-,1063,0,0,0,0
+,9082,9835,2328,8814,5820
+,7893,2584,9167,4208,9713
+,7187,6063,3818,834,8175
-,9582,0,0,0,0
+,6198,8330,1706,6085,2853
+,4928,5775,5829,5782,5608
+,3535,1864,3803,9477,7274
-,8255,0,0,0,0
+,1907,6161,5026,4056,1915
-,4607,0,0,0,0
-,153,0,0,0,0
+,1466,2880,942,3212,8329
-,4111,0,0,0,0
-,5739,0,0,0,0
+,3975,7594,739,3961,3973
-,3695,0,0,0,0
-,3921,0,0,0,0
-,9035,0,0,0,0
+,8994,8862,2425,4057,7669
-,946,0,0,0,0
-,5913,0,0,0,0
-,5502,0,0,0,0
-,8652,0,0,0,0
+,9285,3172,6700,4854,8836
-,5895,0,0,0,0
+,4518,8344,268,8117,4131
-,4046,0,0,0,0
+,3902,5472,6955,9869,5819
+,5119,9353,8,6800,6952
-,1063,0,0,0,0
-,123,0,0,0,0
-,3300,0,0,0,0
+,7089,289,8920,6107,5394
-,4871,0,0,0,0
+,8371,5985,8296,7735,1956
-,4142,0,0,0,0
+,4699,8328,5358,7325,6369
+,6482,925,2698,7529,8940
-,634,0,0,0,0
-,582,0,0,0,0
+,4808,8783,2557,2564,1814
+,5912,4188,7637,4125,580
-,405,0,0,0,0
-,814,0,0,0,0
+,7450,4313,4272,3393,1458
-,2978,0,0,0,0
-,1537,0,0,0,0
-,1137,0,0,0,0
+,7498,5047,3337,4147,2522
+,4326,8078,8234,6011,339
-,9439,0,0,0,0
+,8114,1120,3773,8902,2859
-,423,0,0,0,0
-,7625,0,0,0,0
+,2611,7843,3614,7062,4477
+,2697,8336,5975,7448,2543
-,7004,0,0,0,0
+,9536,7321,6552,3610,6414
-,1261,0,0,0,0
+,161,6928,8390,9241,6546
-,2656,0,0,0,0
+,9438,7940,5579,7332,6848
-,8338,0,0,0,0
-,6908,0,0,0,0
+,8599,1765,9769,4954,7260
-,8757,0,0,0,0
-,2199,0,0,0,0
+,6823,4246,5043,4200,7527
-,1201,0,0,0,0
+,7877,7116,7229,7033,7767
+,5621,4419,9852,8450,8664
+,1679,5625,3795,219,2337
-,5829,0,0,0,0
-,3054,0,0,0,0
-,9257,0,0,0,0
+,7555,9326,2582,5586,1953
-,5524,0,0,0,0
-,2753,0,0,0,0
+,9731,5957,3231,6357,1177
-,1319,0,0,0,0
-,7404,0,0,0,0
+,8219,6281,5704,3954,1325
-,5739,0,0,0,0
+,626,5548,7172,7370,6926
+,8556,2942,2009,3253,2782
-,2929,0,0,0,0
+,6902,3726,1397,7063,2697
-,3753,0,0,0,0
+,444,8028,6307,4582,484
-,3743,0,0,0,0
-,1500,0,0,0,0
-,4006,0,0,0,0
-,9794,0,0,0,0
+,7279,3737,5624,9778,6966
-,3959,0,0,0,0
+,8737,6854,8701,5600,696
+,5444,8701,6114,740,9020
-,236,0,0,0,0
+,4563,5291,334,7301,9018
-,3270,0,0,0,0
-,8127,0,0,0,0
+,3977,9655,6224,5205,4064
-,3332,0,0,0,0
+,8911,287,9551,3368,4022
-,5375,0,0,0,0
+,6124,29,534,7473,7984
+,4550,7176,1904,6527,5675
-,4343,0,0,0,0
-,5131,0,0,0,0
+,7958,263,3280,2567,4179
-,8060,0,0,0,0
-,5230,0,0,0,0
-,1041,0,0,0,0
-,6795,0,0,0,0
+,5647,9749,8650,5120,942
+,6298,5782,3886,7095,9023
+,5267,3040,4992,1193,5060
-,9322,0,0,0,0
+,9393,2831,4043,2982,5209
-,9471,0,0,0,0
+,4704,3873,2741,3342,8006
-,4515,0,0,0,0
-,4647,0,0,0,0
+,4004,5005,5447,5392,4015
-,5134,0,0,0,0
+,7902,3758,1599,3997,8634
+,4640,7983,6398,1614,6855
-,3257,0,0,0,0
-,6554,0,0,0,0
-,596,0,0,0,0
-,1034,0,0,0,0
+,483,3308,4153,9310,3421
-,817,0,0,0,0
-,3210,0,0,0,0
-,3775,0,0,0,0
-,6216,0,0,0,0
-,2897,0,0,0,0
+,5668,8101,3417,9392,8570
-,6451,0,0,0,0
-,7330,0,0,0,0
-,1677,0,0,0,0
+,3702,8132,2908,4465,3174
+,9626,6607,7325,7873,266
+,9434,335,6984,791,4516
+,8499,2265,8150,2841,5770
-,2263,0,0,0,0
+,1239,1445,9261,8594,1347
-,3302,0,0,0,0
+,6998,2887,9356,3193,5058
-,8356,0,0,0,0
+,6099,3960,4555,7622,2055
-,3533,0,0,0,0
+,4183,8423,2150,3165,8181
-,6277,0,0,0,0
+,8358,8498,6204,1861,9384
+,739,8230,5466,244,3753
-,8913,0,0,0,0
+,4341,3892,9376,486,3203
-,8053,0,0,0,0
-,1982,0,0,0,0
-,6768,0,0,0,0
-,8717,0,0,0,0
-,9511,0,0,0,0
-,1449,0,0,0,0
-,5255,0,0,0,0
+,6530,6767,8346,9181,2001
-,1878,0,0,0,0
-,7742,0,0,0,0
-,183,0,0,0,0
+,4838,8839,757,8087,7367
-,7119,0,0,0,0
-,7964,0,0,0,0
-,533,0,0,0,0
+,4823,4291,3431,3169,7422
+,436,2245,820,1874,4510
+,7423,7318,5144,9241,5100
+,4824,5557,9784,9285,7035
-,3080,0,0,0,0
-,193,0,0,0,0
+,829,4019,3100,8872,1137
+,7752,7921,3331,6288,8821
-,9840,0,0,0,0
-,7418,0,0,0,0
-,769,0,0,0,0
-,357,0,0,0,0
+,1509,9082,8538,4777,2646
+,2478,8251,9450,857,2848
-,6004,0,0,0,0
-,6695,0,0,0,0
+,3297,7142,7838,2195,5807
+,8298,3489,7449,6959,4896
+,4569,5260,8655,718,2576
-,412,0,0,0,0
-,9585,0,0,0,0
+,724,1489,1069,7608,8806
+,2391,149,5284,9138,7031
-,950,0,0,0,0
+,1040,5527,791,7493,7638
+,7000,2643,9817,4923,2751
+,6040,2437,7687,5283,3445
-,6613,0,0,0,0
+,4942,7835,1400,762,6187
-,7508,0,0,0,0
+,3437,9663,5567,9372,6675
-,7740,0,0,0,0
-,3321,0,0,0,0
-,1455,0,0,0,0
+,8766,8103,8874,8524,5583
-,930,0,0,0,0
+,4156,731,5339,2880,5624
-,6057,0,0,0,0
+,9190,9436,9470,3972,7810
-,7431,0,0,0,0
-,7718,0,0,0,0
-,5876,0,0,0,0
+,3369,7234,4314,6170,7345
+,8105,2901,4374,208,4708
-,5061,0,0,0,0
+,5704,1113,7821,6050,9901
-,1866,0,0,0,0
-,9400,0,0,0,0
-,7827,0,0,0,0
+,6622,7221,4850,7823,2888
-,5027,0,0,0,0
-,6057,0,0,0,0
+,3035,7643,3233,4682,9652
-,7882,0,0,0,0
+,9122,9105,3384,6853,2256
-,4398,0,0,0,0
+,1610,7959,7191,4480,681
-,8282,0,0,0,0
-,1008,0,0,0,0
+,8872,7663,1941,4909,7389
-,4586,0,0,0,0
-,6053,0,0,0,0
-,7181,0,0,0,0
-,1356,0,0,0,0
-,8491,0,0,0,0
-,3117,0,0,0,0
+,3163,8339,9114,8953,518
+,7710,637,5915,4144,3355
-,7223,0,0,0,0
-,3575,0,0,0,0
+,3471,5089,1531,6674,5096
-,8829,0,0,0,0
+,439,8589,6984,8844,2613
-,1081,0,0,0,0
-,6892,0,0,0,0
+,435,7571,7238,895,1725
-,1703,0,0,0,0
+,6419,8455,5816,5659,45
+,6590,6899,9736,7960,9279
-,8984,0,0,0,0
+,7335,9680,808,4360,3714
-,5110,0,0,0,0
-,7914,0,0,0,0
-,8817,0,0,0,0
+,6855,7657,4090,3914,3236
-,291,0,0,0,0
+,8768,2937,5448,9249,3205
-,6920,0,0,0,0
-,3322,0,0,0,0
-,8357,0,0,0,0
-,795,0,0,0,0
+,3503,2766,5125,2562,6671
+,948,2534,6879,3479,2266
+,5866,2673,7692,8047,5344
+,7582,1066,8956,3895,8147
-,2520,0,0,0,0
+,378,5696,2020,6388,949
-,2410,0,0,0,0
-,8732,0,0,0,0
-,664,0,0,0,0
-,1271,0,0,0,0
-,9990,0,0,0,0
+,7288,2404,1429,6865,7073
-,6197,0,0,0,0
-,7973,0,0,0,0
-,5569,0,0,0,0
-,1086,0,0,0,0
+,9770,7211,6251,1176,4854
+,228,7076,6241,7972,2431
+,6451,4568,1104,7244,3052
-,33,0,0,0,0
-,7890,0,0,0,0
+,2383,1729,8479,3567,6723
+,7983,7800,7811,2027,2288
+,3731,2099,2836,4685,2911
-,1088,0,0,0,0
+,701,7362,3137,6045,1051
-,1700,0,0,0,0
+,9159,9635,2820,4881,723
-,6260,0,0,0,0
-,2676,0,0,0,0
-,7752,0,0,0,0
+,375,3898,4914,4293,4346
-,9012,0,0,0,0
+,8088,9502,9057,358,2919
-,4014,0,0,0,0
+,2694,7840,7354,9078,7811
+,8904,5445,7076,5272,345
-,9043,0,0,0,0
-,3461,0,0,0,0
+,8925,6676,5878,3182,1440
-,9716,0,0,0,0
+,4618,7607,2959,8681,9414
+,1871,3848,2694,9985,9711
+,3683,2682,1442,7399,465
-,7742,0,0,0,0
-,5435,0,0,0,0
+,3949,128,4324,1770,5431
+,7063,401,1409,9101,1868
-,4455,0,0,0,0
-,5285,0,0,0,0
-,2787,0,0,0,0
+,4544,8918,8186,5360,6915
-,5246,0,0,0,0
-,4678,0,0,0,0
-,7908,0,0,0,0
-,4761,0,0,0,0
+,2461,3125,9640,5040,5913
+,4042,5775,6259,4401,2652
-,6993,0,0,0,0
+,8965,2357,1894,6764,5962
+,783,5662,9159,8717,5216
-,6954,0,0,0,0
-,2386,0,0,0,0
-,7472,0,0,0,0
+,2389,7712,3883,3926,65
-,1279,0,0,0,0
-,7944,0,0,0,0
-,6711,0,0,0,0
+,3014,592,3966,6161,9292
-,5840,0,0,0,0
+,2992,7862,1194,144,3510
+,7327,3029,2712,5683,5081
-,202,0,0,0,0
+,8728,6754,6873,1522,994
-,5924,0,0,0,0
+,8685,1443,3110,1102,9843
-,3156,0,0,0,0
+,3875,3630,30,8703,596
-,1360,0,0,0,0
-,6511,0,0,0,0
-,1586,0,0,0,0
+,7012,7247,1239,1032,6099
-,5904,0,0,0,0
